"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","createdDate"
"231","@JessicaFappit I wish I was in Vegas. I'd bring you a grilled chicken salad with yummy vinaigrette and some tasty Diet Pepsi.<ed><U+00A0><U+00BD><ed><U+00B9><U+0082><ed><U+00A0><U+00BE><ed><U+00B5><U+0097>",FALSE,0,"JessicaFappit",2017-09-16 06:38:22,FALSE,"908897072652234753","908943122654203909","2691551444","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nightwalker4495",0,FALSE,FALSE,NA,NA,2017-09-16
"232","RT @faithdanielle42: THAT HALFTIME SHOW SLAYED AND GO FALCONS !! #SUPERBOWL #PepsiHalftime #pepsi #Altlanta  <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> lets go Falcons @zackflor…",FALSE,0,NA,2017-09-16 06:38:05,FALSE,NA,"908943052491902976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LynnBak29667228",1,TRUE,FALSE,NA,NA,2017-09-16
"233","Real life <U+2260> Kendall Jenner Pepsi ad. It's an older woman being knocked down by a militarized police force.… https://t.co/rK285IeZ9e",FALSE,0,NA,2017-09-16 06:37:47,TRUE,NA,"908942978105962496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stephenablack",1,FALSE,FALSE,NA,NA,2017-09-16
"234","RT @mitarasi_illust: HAPPY ANNIVERSARY!! https://t.co/ADRN5DMc9p",FALSE,0,NA,2017-09-16 06:37:26,FALSE,NA,"908942886011535360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","purified_pepsi",4616,TRUE,FALSE,NA,NA,2017-09-16
"235","RT @aylingg_g: I love seeing clara happy asf it warms my heart",FALSE,0,NA,2017-09-16 06:37:21,FALSE,NA,"908942865035751424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepsi_guurl",1,TRUE,FALSE,NA,NA,2017-09-16
"236","Lil Cowboy once swallowed a Crystal Pepsi,   #gunchbot",FALSE,0,NA,2017-09-16 06:37:16,FALSE,NA,"908942845876240384",NA,"<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","ChunchGunch",0,FALSE,FALSE,NA,NA,2017-09-16
"237","RT @ALNIKON_: Having iKON as Pepsi's endorser is their best decision yet. https://t.co/UPr0Bgaxnc",FALSE,0,NA,2017-09-16 06:37:09,FALSE,NA,"908942817480683525",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lead_JYHeffect",628,TRUE,FALSE,NA,NA,2017-09-16
"238","MOOD!!! But I'm not a PEPSI girl, no. https://t.co/h9ZgqMOgNA",FALSE,0,NA,2017-09-16 06:36:36,FALSE,NA,"908942678615887873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sthabile_Mosea",0,FALSE,FALSE,NA,NA,2017-09-16
"239","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:36:36,FALSE,NA,"908942676925472768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bangtanpotpot",154,TRUE,FALSE,NA,NA,2017-09-16
"240","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:36:27,FALSE,NA,"908942638857961472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lonelyypjm",154,TRUE,FALSE,NA,NA,2017-09-16
"241","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:35:31,FALSE,NA,"908942406308970497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Taesh00kT",154,TRUE,FALSE,NA,NA,2017-09-16
"242","RT @shadesof666: ""kendall grab your pepsi, we're going to Charlottesville"" https://t.co/MM3fjtSyGD",FALSE,0,NA,2017-09-16 06:35:12,FALSE,NA,"908942325866303490",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ellamalcho",59835,TRUE,FALSE,NA,NA,2017-09-16
"243","@PoliticsGuys can't message as you don't follow back.  Liked the new format of last episode.  Commercial mentioned was Pepsi, not coke.",FALSE,0,"PoliticsGuys",2017-09-16 06:35:09,FALSE,NA,"908942311370915846","3092194300","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","menckenjds",0,FALSE,FALSE,NA,NA,2017-09-16
"244","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:35:04,FALSE,NA,"908942293956042753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lxzydxt",154,TRUE,FALSE,NA,NA,2017-09-16
"245","RT @imdanielpadilla: Guys, ready na ba kayo mag #PepsiDriveoke? Watch out because Pepsi is going to challenge you very soon! https://t.co/W…",FALSE,0,NA,2017-09-16 06:34:34,FALSE,NA,"908942167426527233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElroseJamaca",4228,TRUE,FALSE,NA,NA,2017-09-16
"246","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:34:29,FALSE,NA,"908942146425647104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cutesynamjoon",154,TRUE,FALSE,NA,NA,2017-09-16
"247","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:34:24,FALSE,NA,"908942125831614464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oikawoos",154,TRUE,FALSE,NA,NA,2017-09-16
"248","Lhayes13x : So close to him! What a great concert kelseyem_kayy #jasonaldean #biggreentractor @ Pepsi Center https://t.co/yCk65j3BeH",FALSE,0,NA,2017-09-16 06:34:10,FALSE,NA,"908942065869950977",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TimsBikeShop",0,FALSE,FALSE,NA,NA,2017-09-16
"249","RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 06:33:44,FALSE,NA,"908941954934759424",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","l0necrescent",2175,TRUE,FALSE,NA,NA,2017-09-16
"250","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:33:39,FALSE,NA,"908941935171190784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AqustdBruh",154,TRUE,FALSE,NA,NA,2017-09-16
"251","RT @Abdinoorx2: When chief keef said ""we gone blow New Jersey up"" I had no idea why till now https://t.co/lZbkQYts9T",FALSE,0,NA,2017-09-16 06:33:38,FALSE,NA,"908941929974464512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepsi_no_coke",11824,TRUE,FALSE,NA,NA,2017-09-16
"252","anyway talking about the pepsi hole got the antsy out of me so thanks everyone for letting me ruin all of your nights at once",FALSE,2,NA,2017-09-16 06:33:16,FALSE,NA,"908941841374040064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","inkyquartz",0,FALSE,FALSE,NA,NA,2017-09-16
"253","RT @Wetherspoon_UK: Is Pepsi alright? https://t.co/tocc8RRiWr",FALSE,0,NA,2017-09-16 06:32:37,FALSE,NA,"908941674285551616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StevePope47",17,TRUE,FALSE,NA,NA,2017-09-16
"254","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:32:05,FALSE,NA,"908941543444168704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hugs4jiminie_",154,TRUE,FALSE,NA,NA,2017-09-16
"255","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:32:02,FALSE,NA,"908941529884053504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JamieMalibu33",154,TRUE,FALSE,NA,NA,2017-09-16
"256","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:32:00,FALSE,NA,"908941519410876417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desirestae",154,TRUE,FALSE,NA,NA,2017-09-16
"257","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:31:56,FALSE,NA,"908941504525172738",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baeutifulirene",154,TRUE,FALSE,NA,NA,2017-09-16
"258","RT @ALNIKON_: Having iKON as Pepsi's endorser is their best decision yet. https://t.co/UPr0Bgaxnc",FALSE,0,NA,2017-09-16 06:31:49,FALSE,NA,"908941475966095361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heimyday",628,TRUE,FALSE,NA,NA,2017-09-16
"259","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:31:14,FALSE,NA,"908941326720188416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","houseofcyphers",154,TRUE,FALSE,NA,NA,2017-09-16
"260","J.P.C.L stands for ""Japan Pepsi-Cola Lovers.""",FALSE,0,NA,2017-09-16 06:30:54,FALSE,NA,"908941242016264193",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Ayano_Sugiura14",0,FALSE,FALSE,NA,NA,2017-09-16
"261","RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 06:30:32,FALSE,NA,"908941153558499329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EscuchemosRock",2175,TRUE,FALSE,NA,NA,2017-09-16
"262","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:30:29,FALSE,NA,"908941139100626944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabrielaa_55",154,TRUE,FALSE,NA,NA,2017-09-16
"263","If my team wins, I could score BIG…Grab specially-marked @fritolay or @pepsi for your chance! https://t.co/mCXfmihPX7 #TheyWinYouScore",FALSE,0,NA,2017-09-16 06:30:29,FALSE,NA,"908941138752663552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kerlen430",0,FALSE,FALSE,NA,NA,2017-09-16
"264","PEEE fuck i heard they are going to send em all back to africa dont be racisr pepsi mt.",FALSE,0,NA,2017-09-16 06:30:26,FALSE,NA,"908941125913858048",NA,"<a href=""http://tommyspee.com"" rel=""nofollow"">tommys bot</a>","gaylord69bot",0,FALSE,FALSE,NA,NA,2017-09-16
"265","At PepsiCo India your dedication pays off! Find rewarding #Possibilities today: 
 https://t.co/ufk5Dsb54w. https://t.co/QrEVzKF6dP",FALSE,1,NA,2017-09-16 06:30:05,FALSE,NA,"908941039582564352",NA,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>","PepsiCoJOBS",1,FALSE,FALSE,NA,NA,2017-09-16
"266","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:30:01,FALSE,NA,"908941021945274368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taekooknights",154,TRUE,FALSE,NA,NA,2017-09-16
"267","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:29:50,FALSE,NA,"908940976936194048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yoongidubidap_",154,TRUE,FALSE,NA,NA,2017-09-16
"268","@Zackdo3sart @CdiGanon His fun hole, for his pepsi, where is it",FALSE,2,"Zackdo3sart",2017-09-16 06:29:42,FALSE,"908940833826668544","908940941821599744","905954844489506817","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","inkyquartz",0,FALSE,FALSE,NA,NA,2017-09-16
"269","@hamsterhosh Pepsi is canceled, we don't know her anymore",FALSE,1,"hamsterhosh",2017-09-16 06:29:23,FALSE,"908939461353984001","908940860636618752","762334849495474176","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solojisoo",0,FALSE,FALSE,NA,NA,2017-09-16
"270","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:29:22,FALSE,NA,"908940859873169408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","helianthuschim",154,TRUE,FALSE,NA,NA,2017-09-16
"271","RT @_ToastdereChan_: <ed><U+00A0><U+00BC><ed><U+00BC><U+00B8>COMMISSIONS<ed><U+00A0><U+00BC><ed><U+00BC><U+00B8>
<ed><U+00A0><U+00BC><ed><U+00BC><U+00B8>Paypal only
<ed><U+00A0><U+00BC><ed><U+00BC><U+00B8>2 slots r open
[RTs r very appreciated] https://t.co/bo3cjtR8Y8",FALSE,0,NA,2017-09-16 06:29:21,FALSE,NA,"908940855410663425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","purified_pepsi",5,TRUE,FALSE,NA,NA,2017-09-16
"272","@CdiGanon @qozxe @geminiforthewin suplex me into my death pepsi hole",FALSE,1,"CdiGanon",2017-09-16 06:29:11,FALSE,"908937991317372928","908940812490235904","2245232510","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","inkyquartz",0,FALSE,FALSE,NA,NA,2017-09-16
"273","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:29:08,FALSE,NA,"908940800662183936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laughtaer",154,TRUE,FALSE,NA,NA,2017-09-16
"274","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:29:04,FALSE,NA,"908940783599808512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fluffyoonkook",154,TRUE,FALSE,NA,NA,2017-09-16
"275","So close to him! What a great concert kelseyem_kayy #jasonaldean #biggreentractor @ Pepsi Center https://t.co/DUHkP9ahYZ",FALSE,0,NA,2017-09-16 06:29:02,FALSE,NA,"908940775697694720",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lhayes13x",0,FALSE,FALSE,"-105.00756385","39.74846874",2017-09-16
"276","RT @kthbelly: JIMIN: WHAT IS THE MOST FAMOUS DRINK?
LADY: DRINK?
JIMIN: YEAH?
LADY: PEPSI
JIMIN: *LAUGHING HIS ASS OUT* 

https://t.co/n7Vy…",FALSE,0,NA,2017-09-16 06:28:48,FALSE,NA,"908940716016943106",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kthbelly",154,TRUE,FALSE,NA,NA,2017-09-16
"277","RT @DataBase_LDB: kotaku out here acting like this is revolutionary, when pepsi chips AND lays soda have been around for a long time https:…",FALSE,0,NA,2017-09-16 06:28:34,FALSE,NA,"908940655585611776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MicahMarth",1,TRUE,FALSE,NA,NA,2017-09-16
"278","RT @Ricky_StClair: Jevyn Granger, like a runaway Pepsi truck, rumbles to the end zone from 8 yards out. Ticonderoga's up 40-7 with 1:42 lef…",FALSE,0,NA,2017-09-16 06:28:20,FALSE,NA,"908940599700725760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gratt13",4,TRUE,FALSE,NA,NA,2017-09-16
"279","@CdiGanon Pepsiman is just a suit full of autonomous pepsi",FALSE,0,"CdiGanon",2017-09-16 06:28:11,FALSE,"908939422992711682","908940561645817857","2245232510","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SkylerBarwell",0,FALSE,FALSE,NA,NA,2017-09-16
"280","i drank a soft drink A WHOLE PEPSI <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+0080>",FALSE,0,NA,2017-09-16 06:28:09,FALSE,NA,"908940552640520192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lexi_4_6",0,FALSE,FALSE,NA,NA,2017-09-16
"281","Fireworks Presented by Pepsi - Elitch Gardens Theme and Water Park https://t.co/KoSDLDJCQN",FALSE,0,NA,2017-09-16 06:28:08,FALSE,NA,"908940547586269184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Boom_Explosives",0,FALSE,FALSE,NA,NA,2017-09-16
"282","Did you know that Pepsi is the worst thing made in every planet?",FALSE,0,NA,2017-09-16 06:27:31,FALSE,NA,"908940394238496768",NA,"<a href=""http://www.zachwhalen.net/posts/how-to-make-a-twitter-bot-with-google-spreadsheets-version-04/"" rel=""nofollow"">FactsCreatorBot</a>","DYKbot",0,FALSE,FALSE,NA,NA,2017-09-16
"283","@CdiGanon @iAmATheFrog @thegiantrat you cant fucking make a tweet about pepsi man and not @ me what is this",FALSE,2,"CdiGanon",2017-09-16 06:27:08,FALSE,"908939568648355840","908940296305516544","2245232510","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","inkyquartz",0,FALSE,FALSE,NA,NA,2017-09-16
"284","We crept slowly begin the two empty tired shell, nursing a belt! Fantastic!), a Pepsi out and are the creative energies has",FALSE,0,NA,2017-09-16 06:26:07,FALSE,NA,"908940042139189248",NA,"<a href=""http://ktrey.ktrey.com/"" rel=""nofollow"">ktrey_</a>","ktrey_",0,FALSE,FALSE,NA,NA,2017-09-16
"285","@fredwimpy Nonsense.

Differing opinion = Coke vs Pepsi

Support of this @POTUS = soda vs arsenic",FALSE,0,"fredwimpy",2017-09-16 06:26:07,FALSE,"908656252661719040","908940040306339840","510245805","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KDub0812",0,FALSE,FALSE,NA,NA,2017-09-16
"286","RT @Bees_Kut: Pepsi is the second company to be rejected by Virat Kohli first was Kumble's.",FALSE,0,NA,2017-09-16 06:25:56,FALSE,NA,"908939993271328768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harpaleureca",11,TRUE,FALSE,NA,NA,2017-09-16
"287","RT @RafaelMerrydel1: Football Sunday?  Not anymore.  #BoycottNFL has given our family our Sundays back.  No Pepsi either  Almost poison tor…",FALSE,0,NA,2017-09-16 06:24:58,FALSE,NA,"908939749699866624",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jamieb373",103,TRUE,FALSE,NA,NA,2017-09-16
"288","@deray This is almost as bad a the Pepsi commercial",FALSE,0,"deray",2017-09-16 06:24:55,FALSE,"908139136619618304","908939739083849728","29417304","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","basecheeto",0,FALSE,FALSE,NA,NA,2017-09-16
"289","RT @PepsiCo: We’re using our global reach + expertise to help create a better future. See how: https://t.co/US3fEIp4DU #PwP2025 https://t.c…",FALSE,0,NA,2017-09-16 06:24:47,FALSE,NA,"908939704590110720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoleenHasker",8,TRUE,FALSE,NA,NA,2017-09-16
"290","anyways moving on i have a bad habit of hoarding unfinished soda cans in my room and i just accidentally drank 2 week old pepsi :)",FALSE,0,NA,2017-09-16 06:24:44,FALSE,NA,"908939690073497600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sabbydays",0,FALSE,FALSE,NA,NA,2017-09-16
"291","RT @ALNIKON_: Having iKON as Pepsi's endorser is their best decision yet. https://t.co/UPr0Bgaxnc",FALSE,0,NA,2017-09-16 06:23:30,FALSE,NA,"908939383386005504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suvapitchapk",628,TRUE,FALSE,NA,NA,2017-09-16
"292","BRO, PASS ME THE PEPSI. #drink",FALSE,0,NA,2017-09-16 06:23:22,FALSE,NA,"908939346807472128",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","pepsi_man_bot",0,FALSE,FALSE,NA,NA,2017-09-16
"293","RT @betitosoto96: Imagine being so young and already being so used up. Que te dicen la Pepsi porque todos te han probado. Que tragedia.",FALSE,0,NA,2017-09-16 06:22:50,FALSE,NA,"908939212052996096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alisondayz",8,TRUE,FALSE,NA,NA,2017-09-16
"294","@JuddApatow Probably Costco. $1.50. Pepsi and a hot dog. You don't even need the card.",FALSE,0,"JuddApatow",2017-09-16 06:22:43,FALSE,"908801569361186817","908939182688604162","88749392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DANGU3",0,FALSE,FALSE,NA,NA,2017-09-16
"295","Fuller, go easy on the Pepsi https://t.co/qeQXWYzlhi",FALSE,0,NA,2017-09-16 06:22:32,FALSE,NA,"908939139730464768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SJPOTUS",0,FALSE,FALSE,NA,NA,2017-09-16
"296","RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 06:22:26,FALSE,NA,"908939114543828993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jade_lec",2175,TRUE,FALSE,NA,NA,2017-09-16
"297","RT @AdeelHashmi3: Type B and send to 8462.
Let's promote Sufi Music. Help @officialbadnaam win Pepsi Battle of Bands. #VoteForBadnaam
#peps…",FALSE,0,NA,2017-09-16 06:21:58,FALSE,NA,"908938993890447361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shazia14269",73,TRUE,FALSE,NA,NA,2017-09-16
"298","RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 06:21:39,FALSE,NA,"908938915989590016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OHdanilima",2175,TRUE,FALSE,NA,NA,2017-09-16
"299","@geminiforthewin @inkyquartz @qozxe well i think its kinda cute. let the kid enjoy the odd pepsi guy",FALSE,1,"geminiforthewin",2017-09-16 06:21:37,FALSE,"908938402703249408","908938906900602880","1600081910","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","seaseps",0,FALSE,FALSE,NA,NA,2017-09-16
"300","When you think your Pepsi can is your iPhone so you plug your Pepsi into the charger and it doesn’t work....<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #FirstWorldProblems",FALSE,0,NA,2017-09-16 06:21:30,FALSE,NA,"908938878253330432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3_penner",0,FALSE,FALSE,NA,NA,2017-09-16
"301","RT @VideoDubs: Hey pepsi that shit is not working https://t.co/cdDUdimXFV",FALSE,0,NA,2017-09-16 06:21:29,FALSE,NA,"908938874025422848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JBH623",16,TRUE,FALSE,NA,NA,2017-09-16
"302","@kiraNSA_ Soooo apparently China has Pepsi Blue.",FALSE,0,"kiraNSA_",2017-09-16 06:21:12,FALSE,NA,"908938804739809285","14896626","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CordialCrabtree",0,FALSE,FALSE,NA,NA,2017-09-16
"303","Dr Jeffry Dr Jeffry out tha x on yo Pepsi",FALSE,0,NA,2017-09-16 06:21:08,FALSE,NA,"908938785953632256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stocktegg",0,FALSE,FALSE,NA,NA,2017-09-16
