"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1783","RT @MindyMcGinnis: Everyone does wedding photography. Divorce photography would be so much more interesting. #ThursdayThoughts",FALSE,0,NA,2017-09-15 03:06:12,FALSE,NA,"908527340409413632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aforgottensong",3,TRUE,FALSE,NA,NA
"1784","Hold on your investments in #cryptocurrency. Difficult to predict. #ThursdayThoughts #bitcoin #ethereum #blockchain https://t.co/R9SWzkPsVR",FALSE,5,NA,2017-09-15 03:06:09,FALSE,NA,"908527328254480384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chandiwalp",2,FALSE,FALSE,NA,NA
"1785","@TheJimHawaii NO we're did, generation before us had family member that supported us when we we're down on our luck… https://t.co/9NGvQaAsan",FALSE,0,"TheJimHawaii",2017-09-15 03:06:06,TRUE,"908425758355443713","908527316581699584","830102602230689792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StarLord35",0,FALSE,FALSE,NA,NA
"1786","RT @MathisenScoot: Are you defending DACA, or Ending?
#ThursdayThoughts Racism is as American While DACA #Trump #DACA 
(Retweet after vote!)",FALSE,0,NA,2017-09-15 03:06:00,FALSE,NA,"908527289687842816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","usaforyoubruv",274,TRUE,FALSE,NA,NA
"1787","RT @DanielleVHaskel: Sometimes I just need a #drive with #music<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> #ThursdayThoughts Be Kind, Be Positive, Always look forward &amp; Dream Big! h…",FALSE,0,NA,2017-09-15 03:06:00,FALSE,NA,"908527289108975616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamVizualye",6,TRUE,FALSE,NA,NA
"1788","RT @whitegirlsnude: check out <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/d8pHSBzpzP <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>
#ThursdayThoughts
#thirsttrap
#ThursdayMotivation
#ThursdayTreat https://t.co/XLk…",FALSE,0,NA,2017-09-15 03:05:58,FALSE,NA,"908527282280652801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PicMeSexy",48,TRUE,FALSE,NA,NA
"1789","RT @whitegirlsnude: check out <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/d8pHSBzpzP <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>
#ThursdayThoughts
#thirsttrap
#ThursdayMotivation
#ThursdayTreat https://t.co/9kE…",FALSE,0,NA,2017-09-15 03:05:51,FALSE,NA,"908527252580831232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PicMeSexy",25,TRUE,FALSE,NA,NA
"1790","@realDonaldTrump You are a dumbass, yet I can't help but <ed><U+00A0><U+00BD><ed><U+00B2><U+0099> the childlike wonder you express daily in learning new t… https://t.co/HMuFk6l9SC",FALSE,0,"realDonaldTrump",2017-09-15 03:05:44,TRUE,NA,"908527222121738240","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Erinrebekah3",0,FALSE,FALSE,NA,NA
"1791","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:05:43,FALSE,NA,"908527220661960704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fishyfishstix",604,TRUE,FALSE,NA,NA
"1792","RT @hrtablaze: Good Job on being useful idiots ! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>

@billoreilly absolutely nails it ! 

#DACADeal #ThursdayThoughts 

 https://t.co/8lMbV…",FALSE,0,NA,2017-09-15 03:05:42,FALSE,NA,"908527215075139584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jazzi_mae",464,TRUE,FALSE,NA,NA
"1793","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 03:05:41,FALSE,NA,"908527209723260928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saintinthemakin",272,TRUE,FALSE,NA,NA
"1794","RT @DaShanneStokes: White privilege is blaming ""both sides"" for the actions of one side.

#resist #Charlottesville #ThursdayThoughts #trump",FALSE,0,NA,2017-09-15 03:05:26,FALSE,NA,"908527150197886977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","overbeingnice",22,TRUE,FALSE,NA,NA
"1795","Above all else, never think you're not good enough. - Anthony Trollope #quote #ThursdayThoughts https://t.co/7D2cQ6Mjml",FALSE,0,NA,2017-09-15 03:05:23,FALSE,NA,"908527135140270080",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","MarcelPonton",0,FALSE,FALSE,NA,NA
"1796","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 03:05:23,FALSE,NA,"908527134225903628",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","longislandtea12",272,TRUE,FALSE,NA,NA
"1797","Accept no one's definition of your life, define yourself. - Robert Frost #quote #ThursdayThoughts https://t.co/NytyR0gj8y",FALSE,0,NA,2017-09-15 03:05:20,FALSE,NA,"908527123031306240",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","elenathewise",0,FALSE,FALSE,NA,NA
"1798","RT @ac_nightmare: #ThursdayThoughts Why does history and blacks always over look tye fact that the first black slave owner in America was i…",FALSE,0,NA,2017-09-15 03:05:20,FALSE,NA,"908527121785425920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GDVegasK",2,TRUE,FALSE,NA,NA
"1799","RT @M_Raj03: With the new day comes new strength and new thoughts! #BeYourself #ThursdayThoughts #Tb #RaymondlaunchofChampioncollection<U+2060><U+2060><U+2060><U+2060>…",FALSE,0,NA,2017-09-15 03:05:19,FALSE,NA,"908527118010613760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikhilrshah",414,TRUE,FALSE,NA,NA
"1800","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 03:05:19,FALSE,NA,"908527117398405121",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tibbie_fan",272,TRUE,FALSE,NA,NA
"1801","RT @coolcam101: JJ Watt trying to stop Deshaun Watson from being with Mia Khalifa.
 #ThursdayThoughts https://t.co/bA7rli39iB",FALSE,0,NA,2017-09-15 03:05:13,FALSE,NA,"908527095722024960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jwalk128",916,TRUE,FALSE,NA,NA
"1802","RT @StrawberryComm: #ThursdayThoughts nearly 90% of US-grown #Strawberries are from #California creating 70,000+ jobs!",FALSE,0,NA,2017-09-15 03:05:13,FALSE,NA,"908527095403417600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joycecurrier2",114,TRUE,FALSE,NA,NA
"1803","RT @whitegirlsnude: check out <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/d8pHSBzpzP <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>
#ThursdayThoughts
#thirsttrap
#ThursdayMotivation
#ThursdayTreat https://t.co/xn7…",FALSE,0,NA,2017-09-15 03:05:13,FALSE,NA,"908527095114027008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cumtribute6869",51,TRUE,FALSE,NA,NA
"1804","RT @alphabetsuccess: Intelligence is the ability to avoid doing work, yet getting the work done. - Linus Torvalds #quote  #ThursdayThoughts…",FALSE,0,NA,2017-09-15 03:05:13,FALSE,NA,"908527094635925504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","richard5832",3,TRUE,FALSE,NA,NA
"1805","RT @eissolomon11: Trump cuts offVisas for countries that refuse deported immigrants #TBT #ThursdayThoughts PromiseKept https://t.co/BzsWM1G…",FALSE,0,NA,2017-09-15 03:05:12,FALSE,NA,"908527089359269888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","glsalzman",668,TRUE,FALSE,NA,NA
"1806","It was an awesome time working on the #recap #series for #JoeWheatleyProductions on this latest #video #tbt… https://t.co/tRov8qJ0Nh",FALSE,1,NA,2017-09-15 03:05:11,TRUE,NA,"908527085026607104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joshaustinmedia",0,FALSE,FALSE,NA,NA
"1807","RT @NinetyFive_UK: If 100 people lived on Earth.
#ThursdayThoughts https://t.co/pZMAefKF6w",FALSE,0,NA,2017-09-15 03:05:09,FALSE,NA,"908527075992018944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","prajanjisaja",2386,TRUE,FALSE,NA,NA
"1808","RT @LeahR77: Dems ALWAYS Forget Video.. RICE LIED About Obama Admn Unmasking Trump Transition Team  #ThursdayThoughts https://t.co/gfSTCM68…",FALSE,0,NA,2017-09-15 03:05:07,FALSE,NA,"908527066886361088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crisbycritter",443,TRUE,FALSE,NA,NA
"1809","Losing weight doesn't have to be a #challenge! #ThursdayThoughts #Cheats #LifeHacks https://t.co/nls076XaUU",FALSE,0,NA,2017-09-15 03:05:06,FALSE,NA,"908527063346352133",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GreenTipGuy",0,FALSE,FALSE,NA,NA
"1810","RT @DkAngel224: Wishing you a bright, bright sunshiny day <ed><U+00A0><U+00BD><ed><U+00B0><U+00BE><ed><U+00A0><U+00BD><ed><U+00B8><U+00BA><ed><U+00A0><U+00BD><ed><U+00B0><U+00BE><U+2600><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>#fluffyfursday #ThursdayThoughts #CatsofTwitter <ed><U+00A0><U+00BD><ed><U+00B0><U+00BE><ed><U+00A0><U+00BD><ed><U+00B8><U+00BA><ed><U+00A0><U+00BD><ed><U+00B0><U+00BE><U+2600><U+FE0F> https://t.co/CJV7oIpa…",FALSE,0,NA,2017-09-15 03:05:04,FALSE,NA,"908527055549034496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeatsOfIsrael",74,TRUE,FALSE,NA,NA
"1811","RT @roseOyuma: Great advice on praying!
---St. John Chrysostom
#ThursdayThoughts <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> https://t.co/hcWF6XBu1U",FALSE,0,NA,2017-09-15 03:04:52,FALSE,NA,"908527006354165760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfalla928",37,TRUE,FALSE,NA,NA
"1812","RT @latoyajackson: Don't #stress out over things you can't control or change.
#ThursdayThoughts",FALSE,0,NA,2017-09-15 03:04:51,FALSE,NA,"908527001350393856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","misticdream",84,TRUE,FALSE,NA,NA
"1813","RT @JhamelResists: #ThursdayThoughts <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>

Contact #MoC EVERY DAY about #GrahamCassidy <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>

9/30 Deadline<U+23F3>

<U+260E><U+FE0F> 202-224-3121
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B1> Resist to 50409
<ed><U+00A0><U+00BD><ed><U+00B3><U+00A0>…",FALSE,0,NA,2017-09-15 03:04:51,FALSE,NA,"908527000196931584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KimberlyTompk12",132,TRUE,FALSE,NA,NA
"1814","RT @hrtablaze: Good Job on being useful idiots ! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>

@billoreilly absolutely nails it ! 

#DACADeal #ThursdayThoughts 

 https://t.co/8lMbV…",FALSE,0,NA,2017-09-15 03:04:50,FALSE,NA,"908526999370653696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BobWittJr",464,TRUE,FALSE,NA,NA
"1815","RT @LunaLuvgood2017: If we can have Russians in the White House 

Why can't we have Dreamers in the US? 

#ThursdayThoughts    #SaveDACA…",FALSE,0,NA,2017-09-15 03:04:47,FALSE,NA,"908526986951147521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WomenSaveUSA",219,TRUE,FALSE,NA,NA
"1816","RT @whitegirlsnude: check out <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/d8pHSBzpzP <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>
#ThursdayThoughts
#thirsttrap
#ThursdayMotivation
#ThursdayTreat https://t.co/XLk…",FALSE,0,NA,2017-09-15 03:04:46,FALSE,NA,"908526981653901312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cumtribute6869",48,TRUE,FALSE,NA,NA
"1817","RT @coolcam101: JJ Watt trying to stop Deshaun Watson from being with Mia Khalifa.
 #ThursdayThoughts https://t.co/bA7rli39iB",FALSE,0,NA,2017-09-15 03:04:46,FALSE,NA,"908526978814369792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miamikillz",916,TRUE,FALSE,NA,NA
"1818","There is so much of this world to see, and so little time to see it. #ThursdayThoughts #wanderlust #AdventureAwaits",FALSE,0,NA,2017-09-15 03:04:44,FALSE,NA,"908526973953150976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","psycho_kitty22",0,FALSE,FALSE,NA,NA
"1819","RT @hrtablaze: Good Job on being useful idiots ! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>

@billoreilly absolutely nails it ! 

#DACADeal #ThursdayThoughts 

 https://t.co/8lMbV…",FALSE,0,NA,2017-09-15 03:04:42,FALSE,NA,"908526965652631552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OldSchoolGymRat",464,TRUE,FALSE,NA,NA
"1820","TFW your new kitten falls asleep in your lap the first time so you haven't moved your arm for an hour AND you don't… https://t.co/Qa4XXz1iWe",FALSE,0,NA,2017-09-15 03:04:42,TRUE,NA,"908526963022860289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","49erthenKap4evr",0,FALSE,FALSE,NA,NA
"1821","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:04:40,FALSE,NA,"908526956424994816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarolDodgers",604,TRUE,FALSE,NA,NA
"1822","RT @hrtablaze: 8am Chicken Littles : Trump is giving amnesty to 11 million <ed><U+00A0><U+00BD><ed><U+00B8><U+00B2>

12pm Trump: There will be no amnesty 

<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #ThursdayThoughts",FALSE,0,NA,2017-09-15 03:04:40,FALSE,NA,"908526956345532417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","john_klier",140,TRUE,FALSE,NA,NA
"1823","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:04:38,FALSE,NA,"908526948841869312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gerserk",604,TRUE,FALSE,NA,NA
"1824","What The Hell Is Happening In #Berkeley RIGHT NOW #ThursdayThoughts  https://t.co/DPCGXZnEKO",FALSE,0,NA,2017-09-15 03:04:37,FALSE,NA,"908526945083813888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TruthisAll1",0,FALSE,FALSE,NA,NA
"1825","RT @jojoh888: Here's my non-political tweet for tonight, enjoy #ThursdayThoughts #Harvey #dogs <ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0096>

#JJNonPoliticalTweet https://t.co/FBC…",FALSE,0,NA,2017-09-15 03:04:37,FALSE,NA,"908526943259181058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Voices4Humanity",103,TRUE,FALSE,NA,NA
"1826","Visit my #blog for my #article ""Books &amp; Reading - Part Two"" https://t.co/uiGoKaqzAx @NormanBuffong #Reading… https://t.co/dhxgQ3VZKx",FALSE,0,NA,2017-09-15 03:04:33,TRUE,NA,"908526925450240000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GardhamDouglas",0,FALSE,FALSE,NA,NA
"1827","RT @eissolomon11: Trump cuts offVisas for countries that refuse deported immigrants #TBT #ThursdayThoughts PromiseKept https://t.co/BzsWM1G…",FALSE,0,NA,2017-09-15 03:04:31,FALSE,NA,"908526917657149441",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","zaria_hart1",668,TRUE,FALSE,NA,NA
"1828","RT @whitegirlsnude: check out <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/d8pHSBzpzP <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>
#ThursdayThoughts
#thirsttrap
#ThursdayMotivation
#ThursdayTreat https://t.co/9kE…",FALSE,0,NA,2017-09-15 03:04:27,FALSE,NA,"908526899969904640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cumtribute6869",25,TRUE,FALSE,NA,NA
"1829","#thursdaymotivation #ThursdayThoughts &gt; Educate Yourself, Read Book &gt; ""Tools of Titans"" by Timothy Ferriss &gt;&gt; https://t.co/ATrWj0PADA",FALSE,0,NA,2017-09-15 03:04:25,FALSE,NA,"908526891732209664",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","SayByeToBoss",0,FALSE,FALSE,NA,NA
"1830","RT @Jali_Cat: <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>. Bet you won't hear this on @CNN or MSM other then @FoxNews!! Thank you @POTUS @FLOTUS #ThursdayThoughts #MAGA https://t.…",FALSE,0,NA,2017-09-15 03:04:21,FALSE,NA,"908526874703351809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RhondaStroud10",327,TRUE,FALSE,NA,NA
"1831","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 03:04:15,FALSE,NA,"908526852175794176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JajsaArthur",272,TRUE,FALSE,NA,NA
"1832","RT @TheRealBradLea: If You Really Want Success:
- Take action
- Stop making excuses
- Stop doubting yourself
#thursdaythoughts",FALSE,0,NA,2017-09-15 03:04:14,FALSE,NA,"908526848442855424",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GinaRock7",146,TRUE,FALSE,NA,NA
"1833","RT @LeahR77: Dems ALWAYS Forget Video.. RICE LIED About Obama Admn Unmasking Trump Transition Team  #ThursdayThoughts https://t.co/gfSTCM68…",FALSE,0,NA,2017-09-15 03:04:12,FALSE,NA,"908526839483834369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kjclt1",443,TRUE,FALSE,NA,NA
"1834","RT @hrtablaze: Good Job on being useful idiots ! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>

@billoreilly absolutely nails it ! 

#DACADeal #ThursdayThoughts 

 https://t.co/8lMbV…",FALSE,0,NA,2017-09-15 03:04:12,FALSE,NA,"908526837072097280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MazurikL",464,TRUE,FALSE,NA,NA
"1835","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:04:09,FALSE,NA,"908526824728141824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_J0NES",604,TRUE,FALSE,NA,NA
"1836","RT @coolcam101: JJ Watt trying to stop Deshaun Watson from being with Mia Khalifa.
 #ThursdayThoughts https://t.co/bA7rli39iB",FALSE,0,NA,2017-09-15 03:04:06,FALSE,NA,"908526811327471617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Scamron_Giles",916,TRUE,FALSE,NA,NA
"1837","RT @SandraTXAS: Teacher Compares Trump Shirts to Swastikas, Kicks Students Out of Classroom

https://t.co/yEpSVJVHhd

#ThursdayThoughts 
#M…",FALSE,0,NA,2017-09-15 03:04:01,FALSE,NA,"908526793270988800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reese0325",301,TRUE,FALSE,NA,NA
"1838","RT @NinetyFive_UK: If 100 people lived on Earth.
#ThursdayThoughts https://t.co/pZMAefKF6w",FALSE,0,NA,2017-09-15 03:03:57,FALSE,NA,"908526774547632128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","traciehr",2386,TRUE,FALSE,NA,NA
"1839","RT @YahiaLababidi: ""Beautiful people do not just happen."" #ThursdayThoughts https://t.co/9v5PZXmgOM",FALSE,0,NA,2017-09-15 03:03:55,FALSE,NA,"908526766284734464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YahiaLababidi",5,TRUE,FALSE,NA,NA
"1840","RT @eissolomon11: Trump cuts offVisas for countries that refuse deported immigrants #TBT #ThursdayThoughts PromiseKept https://t.co/BzsWM1G…",FALSE,0,NA,2017-09-15 03:03:53,FALSE,NA,"908526759888506880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eliz_Hightower",668,TRUE,FALSE,NA,NA
"1841","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 03:03:53,FALSE,NA,"908526759636856832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shaniekay12",272,TRUE,FALSE,NA,NA
"1842","RT @badmovieman: #ThursdayThoughts Why remake great movies, only to disappoint fans? Remake bad movies instead! <ed><U+00A0><U+00BD><ed><U+00B8><U+0080> #bestofbad #movies https:…",FALSE,0,NA,2017-09-15 03:03:46,FALSE,NA,"908526728108273664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","badmovieman",2,TRUE,FALSE,NA,NA
"1843","RT @MeganFoxST: The strongest people aren't always the people who win, but the people who don't give up when they lose.
#ThursdayThoughts",FALSE,0,NA,2017-09-15 03:03:45,FALSE,NA,"908526726443085828",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thabzy_21457",176,TRUE,FALSE,NA,NA
"1844","RT @AndyVanDyke: A pessimist is somebody who complains about the noise when opportunity knocks. - Oscar Wilde #ThursdayThoughts #ThursdayTh…",FALSE,0,NA,2017-09-15 03:03:43,FALSE,NA,"908526715332382721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rachaelwhammond",10,TRUE,FALSE,NA,NA
"1845","@CrowFrogs @redpillusa @Keque_Mage @nia4_trump @Flewbys @passionatechica @InTheYear1611_ @cindy_crawley @CovfefeD… https://t.co/mQAZ91A0FC",FALSE,12,"CrowFrogs",2017-09-15 03:03:41,TRUE,"908518561496408064","908526707975626752","871447127515385856","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VictorOfKadesh",9,FALSE,FALSE,NA,NA
"1846","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 03:03:36,FALSE,NA,"908526689101205510",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeplorableVet1",272,TRUE,FALSE,NA,NA
"1847","RT @ScottPresler: You want the truth? 

Have a seat and take this red pill: Here's what's happening with Imran Awan.
#ThursdayThoughts http…",FALSE,0,NA,2017-09-15 03:03:36,FALSE,NA,"908526687507353600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MichelatlMy",127,TRUE,FALSE,NA,NA
"1848","RT @streetplayeruk: Thursday thoughts <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>
#thursdaythoughts #quotes #quotestoliveby #quoteoftheday #motivationalquotes #inspirationalquotes #…",FALSE,0,NA,2017-09-15 03:03:32,FALSE,NA,"908526668679172096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andjur",1,TRUE,FALSE,NA,NA
"1849","RT @hrtablaze: 8am Chicken Littles : Trump is giving amnesty to 11 million <ed><U+00A0><U+00BD><ed><U+00B8><U+00B2>

12pm Trump: There will be no amnesty 

<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #ThursdayThoughts",FALSE,0,NA,2017-09-15 03:03:30,FALSE,NA,"908526662664560640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShannonKetcher2",140,TRUE,FALSE,NA,NA
"1850","RT @funder: Donald Trump is a white supremacist. #ThursdayThoughts #FireSarah",FALSE,0,NA,2017-09-15 03:03:26,FALSE,NA,"908526645618905088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","milosmom1007",689,TRUE,FALSE,NA,NA
